k1,k2,k3,k4,construction
14095,BLMCS,S31003,HH01,40COM*2/30C- *50-OXFORD
14095,BLMCS,S31004,HH01,40COM*2/30C- *50-OXFORD
14095,BLMCS,S41001,HH01,40COM*2/30C- *50-OXFORD
14095,BLMCS,S61001,HH01,40COM*2/30C- *50-OXFORD
14095,BLMCS,W11001,HH28,40COM*2/30C- *50-OXFORD
14095,BLMCS,W11001,HH29,40COM*2/30C- *50-OXFORD
14095,BLMCS,W11001,HH31,40COM*2/30C- *50-OXFORD
14095,BLMCS,W11001,HH32,40COM*2/30C- *50-OXFORD
14095,BLMCS,W11001,HH34,40COM*2/30C- *50-OXFORD
14095,BLMCS,W11001,HH35,40COM*2/30C- *50-OXFORD
14095,LLMCS,S21002,HH01,40COM*2/30C- *50-OXFORD
14095,LLMCS,S21003,HH01,40COM*2/30C- *50-OXFORD
14095,LLMCS,S21003,HH03,40COM*2/30C- *50-OXFORD
14095,LLMCS,S31001,HH01,40COM*2/30C- *50-OXFORD
14095,LLMCS,W11001,HH10,40COM*2/30C- *50-OXFORD
14095,LLMCS,W11001,HH27,40COM*2/30C- *50-OXFORD
14095,STICKER,W11001,HH01,40COM*2/30C-110*50-147-OXFORD 152 $
140992,BA,C22001,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C22001,RR02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C22003,RR03,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C22003,RR04,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C22004,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C22004,RR02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C22004,RR03,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C33008,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C33010,RR03,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C33011,RR04,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C33011,RR05,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C33012,HH03,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C33012,HH04,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C33013,HH03,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C33013,HH04,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C33016,HH03,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C33016,HH04,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C33435,RR02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C33B78,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C33B90,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C33C07,RR02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C36001,RR03,40COM+40MEL*40COM+40MEL-122*90-150-PLAIN-130
140992,BA,C36001,RR04,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C44001,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C44006,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C44007,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C44008,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C44010,RR01,40COM+40MEL*40COM+40ME
140992,BA,C44961,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C44L15,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C44L15,RR02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C55001,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C55005,HH01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,C76059,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C76059,RR02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,C76060,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,S21002,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BA,S21002,RR02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,S21002,RR03,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,S21928,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BA,S41541,RR01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130
140992,BALA,C55005,HH01,40COM+40MEL*40COM+40MEL
140992,BAMM,C33017,HH01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BAMM,C33018,HH01,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BAMM,C33019,HH01,40COM+40MEL*40COM+40MEL-PLAIN
140992,BAMM,C33019,HH02,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BAMM,C33019,HH03,40COM+40MEL*40COM+40MEL-PLAIN
140992,BAMM,C33019,HH04,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BAMM,C33019,HH05,40COM+40MEL*40COM+40MEL-121*90-149-PLAIN-130 $
140992,BAMM,W11001,RR04,40MEL*40MEL- *90-PLAIN
140992,BAMM,W11001,RR06,40MEL*40MEL- *90-PLAIN
140992,BAMM,W11001,RR07,40MEL*40MEL- *90-PLAIN
140992,BAMMS,C22008,HH02,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BAMMS,C33022,HH01,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BAMMS,C33022,HH02,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BAMMS,C33023,HH01,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BAMMS,C44012,HH02,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BLMMS,C33026,HH01,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BLMMS,C33026,HH02,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BLMMS,C44012,HH01,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,BLMMS,C44013,HH01,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,LLMMS,C22008,HH01,40COM+40MEL*40COM+40MEL- *90-PLAIN
140992,LLMMS,C33021,HH01,40COM+40MEL*40COM+40MEL- *90-PLAIN
140A22,BA,W11001,RR01,40COM*2/80COM-160*72-148-OXFORD-139
140A22,BA,W11001,RR02,40COM*2/80COM-160*72-148-OXFORD-139
140A22,BA,W11001,RR03,40COM*2/80COM-160*72-148-OXFORD-139
140A22,BA,W11001,RR04,40COM*2/80COM-160*72-148-OXFORD-139
140A27,BA,C22001,RR01,40COM*40COM-136*90-148-PLAIN-135
140A27,BA,C33001,RR01,40COM*40COM-136*90-148-PLAIN-135
140A27,BA,S21001,RR01,40COM*40COM-136*90-148-PLAIN-135
140A27,BA,S21001,RR02,40COM*40COM-136*90-148-PLAIN-135
140A27,BA,S22069,RR01,40COM*40COM-136*90-148-PLAIN-135
140A27,BA,S22069,RR02,40COM*40COM-136*90-148-PLAIN-135
140A27,BA,S22069,RR03,40COM*40COM-136*90-148-PLAIN-135
140A27,BA,S22069,RR04,40COM*40COM-136*90-148-PLAIN-135
140A43,BA,C22G96,RR01,40COM*40COM-116*76-148-PLAIN-128
140A43,BA,C22G96,RR02,40COM*40COM-116*76-148-PLAIN-128
140A43,BA,C22G96,RR03,40COM*40COM-116*76-148-PLAIN-128
140A43,BA,S51001,RR01,40COM*40COM-116*76-148-PLAIN-128
140A43,BAMM,C33001,HH01,40COM*40COM
140A43,BAMM,C33001,HH02,40COM*40COM
140A43,BAMM,C33001,HH03,40COM*40COM
140A43,BAMM,C33001,HH04,40COM*40COM
140A43,BAMM,C33002,HH01,40COM*40COM
140A43,BAMM,C33002,HH02,40COM*40COM
140A43,BAMM,C33002,HH03,40COM*40COM
140A43,BAMM,C33003,HH01,40COM*40COM
140A43,BAMM,C33003,HH02,40COM*40COM
140A43,BAMM,C33003,HH03,40COM*40COM
140A43,BAMM,C33003,HH04,40COM*40COM
140A43,BAMM,C33004,HH01,40COM*40COM
140A43,BAMM,C33004,HH02,40COM*40COM
140A43,BAMM,C33004,HH03,40COM*40COM
140A43,BAMM,C33004,HH04,40COM*40COM
140A43,BAMM,C33004,HH05,40COM*40COM
140A43,BAMM,C33005,HH01,40COM*40COM
140A43,BAMM,C33005,HH02,40COM*40COM
140A43,BAMM,C33005,HH03,40COM*40COM
140A43,BAMM,C33005,HH04,40COM*40COM
140A43,BAMM,C44001,HH01,40COM*40COM
140A43,BAMM,C44001,HH02,40COM*40COM
140A43,BAMM,C44001,HH03,40COM*40COM
140B23,BA,C22003,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C33001,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C33002,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C33003,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C33004,HH01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C44002,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C44003,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C44004,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,C54256,RR02,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,S21001,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,S51001,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,S51002,HH01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,W11001,RR01,40COM*40COM-126*80-148-PLAIN-125
140B23,BA,W11001,RR02,40COM*40COM-126*80-148-PLAIN-125
140B23,BAMM,C22004,HH01,40COM*40COM
140B23,BAMM,C22004,HH02,40COM*40COM
140B23,BAMM,C22004,HH03,40COM*40COM
140B23,BAMM,C33005,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33005,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33005,HH03,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33006,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33006,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33007,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33007,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33008,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33008,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33008,HH03,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33009,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33010,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33010,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C33011,HH01,40COM*40COM-PLAIN
140B23,BAMM,C33011,HH02,40COM*40COM-PLAIN
140B23,BAMM,C33012,HH01,40COM*40COM-PLAIN
140B23,BAMM,C33012,HH02,40COM*40COM-PLAIN
140B23,BAMM,C33013,HH01,40COM*40COM-PLAIN
140B23,BAMM,C33013,HH02,40COM*40COM-PLAIN
140B23,BAMM,C33014,HH01,40COM*40COM-PLAIN
140B23,BAMM,C33014,HH02,40COM*40COM-PLAIN
140B23,BAMM,C44005,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C44005,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C44006,HH01,40COM*40COM
140B23,BAMM,C44006,HH02,40COM*40COM
140B23,BAMM,C44007,HH01,40COM*40COM
140B23,BAMM,C44007,HH02,40COM*40COM
140B23,BAMM,C44008,HH01,40COM*40COM
140B23,BAMM,C44008,HH02,40COM*40COM
140B23,BAMM,C44009,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C44009,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C44010,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C44010,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C44011,HH01,40COM*40COM
140B23,BAMM,C44011,HH02,40COM*40COM
140B23,BAMM,C55001,HH01,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C55001,HH02,40COM*40COM-128*80-148-PLAIN 130 $
140B23,BAMM,C55002,HH01,40COM*40COM-PLAIN
140B23,BAMM,C55002,HH02,40COM*40COM-PLAIN
140B23,BAMM,F12001,HH01,40COM*40COM- *80-PLAIN
140B23,BAMM,F21001,HH01,40COM*40COM- *80-PLAIN
140B23,BAMMS,S21002,HH01,40COM*40COM- *80-PLAIN
140B30,BA,C22001,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C22002,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C22003,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C33001,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C33002,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C33003,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C33004,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C33005,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C44001,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C44002,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C44003,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C44004,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C55001,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C55002,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C55003,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C55004,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C55005,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C55006,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C55007,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C66001,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C76001,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,C76001,RR02,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,W11001,RR01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,W11001,RR02,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,W11001,RR03,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BA,W11001,RR04,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C33006,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C33007,HH01,40MEL*40MEL
140B30,BAMM,C33008,HH01,40COM+40MEL*40COM+40MEL
140B30,BAMM,C33009,HH01,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMM,C55008,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C55009,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C55010,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C55011,HH01,40COM+40MEL*40COM+40MEL
140B30,BAMM,C55012,HH01,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMM,C55013,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C66002,HH01,40COM+40MEL*40COM+40MEL
140B30,BAMM,C66003,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C66004,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,C66005,HH01,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMM,C76002,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMM,W11001,RR05,40MEL*40MEL
140B30,BAMM,W11001,RR06,40MEL*40MEL- *82-PLAIN
140B30,BAMM,W11001,RR07,40MEL*40MEL- *82-PLAIN
140B30,BAMMS,C33010,HH01,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMMS,C33010,HH02,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMMS,C33011,HH01,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMMS,C33011,HH02,40COM+40MEL*40COM+40MEL-97*82-146-PLAIN-115 $
140B30,BAMMS,C44005,HH01,40COM+MEL*40COM+40MEL- *82-PLAIN
140B30,BAMMS,C55014,HH01,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMMS,C55014,HH02,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMMS,C55014,HH03,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BAMMS,C55015,HH01,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BLMMS,C22005,HH02,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,BLMMSN,C22004,HH01,40COM+40MEL*40COM+40MEL- *82-PLAIN
140B30,LLMMS,F21001,HH01,40COM*40COM- *82-PLAIN
140B41,BA,S21958,RR01,40COM*60COM-144*80-148-PLAIN-120
140B41,BA,S21958,RR02,40COM*60COM-144*80-148-PLAIN-120
140B41,BA,S21959,RR01,40COM*60COM-144*80-148-PLAIN-120
140B41,BA,S21D22,RR04,40COM*60COM-144*80-148-PLAIN-120
140B41,BA,S21D22,RR05,40COM*60COM-144*80-148-PLAIN-120
140B41,BA,S21G84,RR01,40COM*60COM-144*80-148-PLAIN-120
140B41,BA,S21J22,VV01,40COM*60COM-144*80-148-PLAIN-120
140B41,BA,S31690,RR01,40COM*60COM-144*80-148-PLAIN-120
140B41,BAMM,S21001,HH01,40COM*60COM
140B41,BAMM,S21001,HH02,40COM*60COM
140B41,BAMM,S21001,HH03,40COM*60COM
140B41,BAMM,S21002,HH01,40COM*60COM
140B41,BAMM,S21002,HH02,40COM*60COM
140B41,BAMM,S21002,HH03,40COM*60COM
140B49,BA,C22001,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22001,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22002,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22002,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22002,RR03,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22003,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22003,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22003,RR03,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22004,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22005,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22005,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C22007,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C33001,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C33001,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C33001,RR03,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C33002,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C33003,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C33005,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C44001,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C44002,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C44003,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C44003,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C44004,RR01,40COM*40COM-128*72-149-PLAIN-122
140B49,BA,C44005,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C44006,HH01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C44006,HH02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C66001,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,C66001,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S21001,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S21001,RR02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S21001,RR03,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S21001,RR04,40COM*40COM-128*72-149-PLAIN-122
140B49,BA,S31001,VV01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31001,VV02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31001,VV03,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31002,VV01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31002,VV02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31002,VV03,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31003,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31003,VV01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31003,VV02,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31003,VV03,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S31004,RR01,40COM*40COM-129*72-149-PLAIN-122
140B49,BA,S41001,VV01,40COM*40COM-129*72-149-PLAIN-122
140B49,BAMMN,C22008,HH01,40COM*40COM-
140B49,BAMMN,C22008,HH02,40COM*40COM-
140B49,BAMMN,C22008,HH03,40COM*40COM-
140B49,BAMMN,C22008,HH04,40COM*40COM-
140B49,BAMMN,C22008,HH07,40COM*40COM
140B49,BAMMN,C22009,VV01,40COM*40COM- *72-PLAIN
140B49,BAMMN,S21002,HH01,40COM*40COM
140B49,BAMMN,S21002,HH02,40COM*40COM
140B49,BAMMN,S21002,HH03,40COM*40COM
140B49,BAMMN,S21002,HH04,40COM*40COM
140B49,BAMMN,S21002,HH05,40COM*40COM
140B49,BAMMNK,C22008,HH01,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,C22008,HH02,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,C22008,HH03,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,C22008,HH04,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,C22008,HH05,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,C22008,HH06,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,S21002,HH01,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,S21002,HH02,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,S21002,HH03,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,S21002,HH04,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,S21002,HH05,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMNK,S21002,HH06,40COM*40COM-132*72-149- PLAIN-132 $
140B49,BAMMY,C44007,HH01,40COM*40COM
140B75,BA,W11001,RR05,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BA,W11001,RR06,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BA,W11001,RR07,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BAMC,C44001,HH01,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BAMC,C44002,HH01,40COM*2/30C
140B75,BAMC,C44002,VV01,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BAMC,W11001,HH01,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BAMC,W11001,HH02,40COM*2/30C- *50-OXFORD
140B75,BAMC,W11001,HH03,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BAMC,W11001,HH04,40COM*2/30C- *50-OXFORD
140B75,BAMC,W11001,HH05,40COM*2/30C- *50-OXFORD
140B75,BAMC,W11001,HH06,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BAMC,W11001,HH07,40COM*2/30C- *50-OXFORD
140B75,BAMC,W11001,HH08,40COM*2/30C- *50-OXFORD
140B75,BAMC,W11001,HH09,40COM*2/30C- *50-OXFORD
140B75,BAMC,W11001,RR13,40COM*2/30C-108*50-148-OXFORD-155 $
140B75,BAMCO,C33001,HH01,40COM.OG*2/30C.OG-OXFORD
140B75,BAMCO,C33001,HH02,40COM.OG*2/30C.OG-OXFORD
140B75,BAMCO,S31001,HH01,40COM.OG*2/30C.OG-OXFORD
140B75,BAMCS,C33002,HH01,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S21001,HH01,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S21001,HH02,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S21001,HH06,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S21001,HH07,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S21001,HH08,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S21001,HH09,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S21001,VV01,40COM*2/30C -OXFORD
140B75,BAMCS,S21001,VV02,40COM*2/30C -OXFORD
140B75,BAMCS,S21001,VV05,40COM*2/30C -OXFORD
140B75,BAMCS,S21002,HH01,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S31002,HH01,40COM*2/30C- *50-OXFORD
140B75,BAMCS,S31002,HH02,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH10,40COM*2/30C -OXFORD
140B75,BAMCS,W11001,HH11,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH13,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH14,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH15,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH16,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH22,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH27,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH28,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH29,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH33,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH34,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH41,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH42,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH45,40COM*2/30C- *50-OXFORD
140B75,BAMCS,W11001,HH49,40COM*2/30C- *50-OXFORD
