k1,construction
12000156,20COM*10SPX-DOBBY
12000156,20COM*10SPX-118*60-130-DOBBY 354 $
12000157,20COM*12OE+20SPX-100*72-140-DOBBY 275 $
12000159,20C+20C.PC*14K.SPX-128*56-133-DOBBY 274 $
12000161,20COM*20SPX-110*72-148-ROYAL OXFORD 242 $
12000161,20COM*20SPX-110*72-148-ROYAL OXFORD 242 $
12000161,20COM*20SPX(70D)- *72-ROYAL OXFORD
12000161,20COM*20SPX(70D)- *72-ROYAL OXFORD
12000161,20COM*20SPX(70D)- *72-ROYAL OXFORD
12000161,20COM*20SPX(70D)- *72-ROYAL OXFORD
12000167,20COM+20MC*20COM+20MC-PLAIN
12000167,20COM+20MC*20COM+20MC-75*52-139-PLAIN 160 $
12000168,20COM*20COM-90*64-147-2/2 S TWILL 198 $
12000173,20COM*20COM-2/2 MATT
12000173,20COM*20COM-2/2 MATT
12000174,20COM*30COM-100*84-150-2/1 Z TWILL 192 $
12000174,20COM*30COM-2/1 Z TWILL
12000176,20COM+20MEL*20COM+20MEL-72*60-136-2/2 HBT 170 $
12000176,20COM+20MEL*20COM+20MEL-72*60-136-2/2 HBT 170 $
12000178,20COM*20SPX+20MC.LYC-114*56-145-1/2 HBT 234 $
12000178,20COM*20SPX+20MC.LYC-114*56-145-1/2 HBT 234 $
12000179,20COM+20MEL*20COM+20MEL -2/2 S TWILL
12000179,20COM*20COM-72*60-136-2/2 S TWILL 180 $
12000179,20COM*20COM-72*60-136-2/2 S TWILL 180 $
12000180,20COM+2/20C*20COM-80*58-148-DOBBY 188 $
12000180,20COM+2/20C*20COM- *58-DOBBY
12000180,20COM+2/20C*20COM- *58-DOBBY
12000185,20MEL*10MC- *46-PLAIN
12000185,20MEL*10MC-58*46-149-PLAIN 210 $
12000188,20COM*2/60COM+2/20C-104*66-148-DOBBY MOCKLENO 224 $
12000190,20COM*20SPX-104*70-148-DOBBY 237 $
12000190,20COM*20SPX-DOBBY
12000192,20COM*20SPX-130*72-133-DOBBY 280 $
12000192,20COM*20SPX-130*72-133-DOBBY 280 $
12000192,20COM*20SPX- *72-DOBBY
12000192,20COM*20SPX- *72-DOBBY
12000197,20COM*20SPX-98*90-137-2/2 HBT 245 $
12000197,20COM*20SPX-98*90-137-2/2 HBT 245 $
12000197,20COM*20SPX-98*90-137-2/2 HBT 245 $
12000200,20COM*20SPX(70D)-106*70-131-DOBBY 234 $
12000205,20OE*20OE- *72-3/1 Z TWILL
12000207,20COM*20SPX(70D)- *66-2/2 BKT
12000207,20COM*20SPX(70D)- *66-2/2 BKT
12000207,20COM*20SPX(70D)- *66-2/2 BKT
12000209,20COM*20COM-80*70*148-2/2 S TWILL 200 $
12000209,20COM*20COM-80*70*148-2/2 S TWILL 200 $
12000209,20COM*20COM-80*70*148-2/2 S TWILL 200 $
12000209,20COM*20COM-80*70*148-2/2 S TWILL 200 $
12000209,20COM*20COM- *70-2/2 S TWILL
12000209,20COM*20COM- *70-2/2 S TWILL
12000209,20COM*20COM-80*70*148-2/2 S TWILL 200 $
12000209,20OE*20OE- *70-2/2 S TWILL
12000209,20OE*20OE- *70-2/2 S TWILL
12000214,20COM+2/40COM*20COM- *72-SEAR SUCKER (TOP BEAM)
12000216,20COM*20SPX(70D)- *80-DOBBY-16.16.235
12000216,20COM*20SPX(70D)-110*80*141-DOBBY-268
12000217,20COM*30SPX(40D)- *80-2/2 HBT
12000221,20COM*20SPX(70D)- -DOBBY-12.06.044
12000221,20COM*20SPX(70D)- -DOBBY-12.06.044
12000222,20COM*20SPX(70D)- -3/1 Z TWILL
12000222,20COM*20SPX(70D)- -3/1 Z TWILL
12000224,20COM*20COM- *72-2/1 Z TWILL
12000227,20COM*20SPX(70D)- *68-2/2 HBT
12000230,20COM*20SPX(40D)-92*68 143-2/2 Z TWILL 215 $
12000230,20COM*20SPX(40D)-92*68 143-2/2 Z TWILL 215 $
12000230,DISCARD
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20C Spx 40D- *68-2/2 Z TWILL
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20LYC(40D)- *68-2/2 Z TWILL
12000230,20COM*20LYC(40D)- -2/2 S TWILL
12000230,DISCARD
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20SPX(40D)- *68-2/2 Z TWILL
12000230,20COM*20LYC(40D)- -2/2 S TWILL
12000230,20COM*20LYC(40D)- *68-2/2 Z TWILL
12000230,20COM*20LYC(40D)- *68-2/2 Z TWILL
12000230,20COM*20LYC(40D)- *68-2/2 Z TWILL
12000230,20COM*20LYC(40D)- *68-2/2 Z TWILL
12000230,20COM*20LYC(40D)- *68-2/2 Z TWILL
12000232,20COM+20MC*20COM+20MC- *60-2/2 MATT
12000233,20COM*30COM- *56-PLAIN
12000233,20COM*30COM- *56-PLAIN
12000233,20COM*30COM- *56-PLAIN
12000233,20COM*30COM- *56-PLAIN
12000233,20COM*30COM- *56-PLAIN
12000233,20COM*30COM- *56-PLAIN
12000234,20COM+20MC*20COM+20MC-72*50*145-PLAIN-163
12000234,20COM+20MC*20COM+20MC- *50-PLAIN
12000235,20COM*20COM- *76-DOBBY
12000236,20COM*20COM-
12000236,20COM*20COM-94*74-158.06-PLAIN
12000236,20COM*20COM-98*74*150-PLAIN 222 $
12000236,20COM*20COM-98*74*150-PLAIN 222 $
12000236,20COM*20COM-98*74*150-PLAIN 222 $
12000236,20COM*20COM-
12000237,20COM*30MEL- *64-PLAIN
12000237,20COM*30MEL- *64-PLAIN
12000240,20COM+20MEL*20MEL*20SPX-89*74*141-2/2 S TWILL-234
12000240,20COM+20MEL*20MEL*20SPX- *74-2/2 S TWILL
12000240,20COM*20COM+20Spx 70D- *74-2/2 S TWILL
12000240,20COM*20COM+20Spx 70D- *74-2/2 S TWILL
12000242,20C.PC*20C.PC-93*60*155-2/1 S TWILL-201
12000242,20C.PC*20C.PC- *60-2/1 S TWILL
12000243,20COM*16SPX(70D)- *76-2/2 Z TWILL
12000243,20COM*16SPX(70D)- *76-2/2 Z TWILL
12000245,20COM*16LYC(70D)-84*60 134 -2/2 HBT 233
12000246,20COM*16OE- -OXFORD
12000247,20COM*20MC+20SPX(70D)- *66-2/2 S TWILL
12000249,20MC*20MC- -PLAIN
12000250,20MC*20MC- *52-PLAIN
12000250,20MC*20MC- *52-PLAIN
12000252,20COM+40/2RGL*40/2RGL+20SPX(70D)-108*72*131-DOBBY-254 $
12000252,20COM+40/2RGL*40/2RGL+20SPX(70D)-108*72*131-DOBBY-254 $
12000252,20COM+40/2RGL*40/2RGL+20SPX(70D)- -DOBBY-08.08.143.B
12000252,20COM+2/40GRINDLE*2/40GRINDLE+20SPX(70D)- -DOBBY
12000252,20COM+40/2RGL*40/2RGL+20SPX(70D)- -DOBBY-08.08.143.B
12000252,20COM+2/40GRINDLE*2/40GRINDLE+20SPX(70D)- -DOBBY
12000254,20K+2/20C*20K- *54-DOBBY (TOP BEAM-SPOOL)
12000254,20K+2/20C*20K- *54-DOBBY (TOP BEAM-SPOOL)
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D-109*68*149-2/2 Z TWILL-258 $
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16SPX(70D)- *68-2/2 Z TWILL
12000256,20COM*16OE+16SPX(70D)- *68-2/2 Z TWILL
12000256,20COM*16OE+16SPX(70D)- *68-2/2 Z TWILL
12000256,20COM*16OE+16SPX(70D)- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16SPX(70D)- *68-2/2 Z TWILL
12000256,20COM*16OE+16SPX(70D)- *68-2/2 Z TWILL
12000256,20COM*16OE+16SPX(70D)- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000256,20COM*16OE+16C Spx 70D- *68-2/2 Z TWILL
12000258,20K+2/20C*20K- -DOBBY TOP BEAM
12000259,20COM*20SPX(40D)-86*58-139-2/2 Z TWILL-196
12000260,20COM*16SPX(70D)+16OE- -2/2 HBT-08.04.153
12000260,20COM*16SPX(70D)+16OE- -2/2 HBT-08.04.153
12000260,20COM*16SPX(70D)+16OE- -2/2 HBT-08.04.153
12000261,20COM*20COM-90*64-148-2/1 Z TWILL-190
12000261,20COM*20COM- *64-2/1 Z TWILL
12000262,20COM*20COM- *70-2/2 S TWILL
12000263,20COM*20COM- *56-3/1 Z TWILL
12000265,20K.COM.VIS*20K.COM.VIS- *52-2/2 S TWILL
12000266,20K.COM.VIS*20K.COM.COT.FLAX- -PLAIN
12000266,20K.COM.VIS*20K.COM.COT.FLAX- -PLAIN
12000270,20COM*20SPX(70D)-91*68-147-PLAIN-215
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM+20Mel*20C Spx 70D- *68-PLAIN
12000270,20COM+20Mel*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM+20Mel*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000270,20COM*20C Spx 70D- *68-PLAIN
12000271,20COM*16OE+16SPX(70D)- *68-DOBBY
12000271,20COM*16OE+16SPX(70D)- *68-DOBBY
12000271,20COM*16OE+16SPX(70D)- *68-DOBBY
12000272,20COM*16SPX(70D)+16OE- -DOBBY-24.08.109
12000272,20COM*16SPX(70D)+16OE- -DOBBY-24.08.109
12000272,20COM*16SPX(70D)+16OE- -DOBBY-24.08.109
12000272,20COM*16SPX(70D)+16OE- -DOBBY-24.08.109
12000273,20COM*20SPX(70D)- -DOBBY
12000273,20COM*20SPX(70D)- -DOBBY
12000273,20COM*20SPX(70D)- -DOBBY
12000274,20COM*20COM+20SPX(70D)-84*68*143-PLAIN-207
12000274,20COM*20COM+20SPX(70D)- *68* -PLAIN
12000274,20COM*20COM+20SPX(70D)- *68-PLAIN
12000274,20COM*20COM+20SPX(70D)- *68-PLAIN
12000274,20COM*20COM+20SPX(70D)- *68-PLAIN
12000274,20COM*20COM+20SPX(70D)-84*68*143-PLAIN-207
12000274,20COM*20COM+20SPX(70D)- *68-PLAIN
12000275,20COM*20SPX(70D)- *76-2/2 MATT
12000275,20COM*20SPX(70D)- *76-2/2 MATT
12000275,20COM*20SPX(70D)- *76-2/2 MATT
12000275,20COM*20C Spx 70D - *76-2/2 MATT
12000275,20COM*20C Spx 70D - *76-2/2 MATT
12000275,20COM*20C Spx 70D - *76-2/2 MATT
12000275,20COM*20SPX(70D)- *76-2/2 MATT
12000276,20COM*20COM- *70- -2/2 Z TWILL
12000277,20OE*20OE- *54-2/2 Z TWILL
12000277,20OE*20OE- *54-2/2 Z TWILL
12000280,20K*20K- *54- -2/2 HB
12000281,20OE*20OE- *56-2/2 S TWILL
12000283,20COM+2/40GRINDLE*20COM+2/40GRINDLE+20SPX(70D)- *68- -PLAIN
12000283,20COM+2/40GRINDLE*20COM+2/40GRINDLE+20SPX(70D)- *68- -PLAIN
12000284,20COM+20MEL*20MEL+16OE+16SPX(70D)- *68-2/2 S TWILL
12000284,20COM+20MEL*20MEL+16OE+16SPX(70D)- *68-2/2 S TWILL
12000285,20COM*20SPX(70D)- *62-PLAIN
12000285,20COM*20SPX(70D)- *62-PLAIN
12000285,20COM*20SPX(70D)- *62-PLAIN
12000286,20COM+2/40GRINDLE*20SPX(70D)- -DOBBY-08.08.143
12000286,20COM+2/40GRINDLE*20SPX(70D)- -DOBBY-08.08.143
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM-72*54*142 -PLAIN -159 $
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000287,20COM*20COM- -PLAIN
12000288,20COM+2/40GRD*2/40GRD+16C Spx 70D- *60-DOBBY
12000288,20COM+2/40GRD*2/40GRD+16C Spx 70D- *60-DOBBY
12000289,20COM*2/40GRD+16C Spx 70D- *64-DOBBY
12000289,20COM*2/40GRD+16C Spx 70D- *64-DOBBY
12000290,20COM*16OE+16C Spx 40D- *60- -DOBBY
12000290,20COM*16OE+16C Spx 40D- *60- -DOBBY
12000291,20COM+20MEL*20C Spx 40D+20MEL.Spx 40D - *78- -2/2 MATT
12000292,20COM*16C Spx 70D-88*56-142-2/2 S TWILL-226 $
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D-88*56-142-2/2 S TWILL-226 $
12000292,20COM*16C Spx 70D-88*56-142-2/2 S TWILL-226 $
12000292,20COM*16C Spx 70D-88*56-142-2/2 S TWILL-226 $
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D-88*56-142-2/2 S TWILL-226 $
12000292,20COM*16C Spx 70D-88*56-142-2/2 S TWILL-226 $
12000292,20COM*16C Spx 70D-88*56-142-2/2 S TWILL-226 $
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000292,20COM*16C Spx 70D- -2/2 S TWILL
12000293,20COM*20COM+20Spx 70D- -2/2 MATT
12000293,20COM*20COM+20Spx 70D- -2/2 MATT
12000293,20COM*20COM+20Spx 70D- -2/2 MATT
12000294,20COM*20C Spx 40D- -2/2 S TWILL
12000294,20COM*20C Spx 40D- -2/2 S TWILL
12000294,20COM*20C Spx 40D- -2/2 S TWILL
12000294,20COM*20C Spx 40D- -2/2 S TWILL
12000295,20COM*20COM+20C Spx 70D- *68-DOBBY
12000295,20COM*20COM+20C Spx 70D- *68-DOBBY
12000295,20COM*20COM+20C Spx 70D- *68-DOBBY
12000296,20COM*20COM+20C Spx 70D-108*72-142-2/2 S TWILL-243
12000296,20COM*20COM+20C Spx 70D- *72-2/2 S TWILL
12000298,20COM*20COM+20C Spx 70D- *76-2/2 S TWILL
12000299,20COM+20C MC*40COM+40C MC-77*74*141 DOBBY 142
12000302,20COM*16OE+16C Spx 70D *68 -DOBBY
12000302,20COM*16OE+16C Spx 70D *68 -DOBBY
12000302,20COM*16OE+16C Spx 70D *68 -DOBBY
12000303,20COM*16OE+16C Spx 70D-107*68-148-2/2 HBT-252 $
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000303,20COM*16OE+16C Spx 70D- *68-2/2 HBT
12000304,20COM*16OE+16C Spx 70- *68-DOBBY
12000305,20COM*16OE+16C Spx 70D *68- -DOBBY
12000306,20COM+2/40GRINDLE*20COM+2/40GRINDLE- -3/3 Z TWILL-06.06.069
12000307,20COM*20COM- *62- -2/2 Z TWILL
12000307,20COM*20COM- *62- -2/2 Z TWILL
12000307,20COM*20COM- *62-2/2 Z TWILL
12000307,20COM*20COM- *62- -2/2 Z TWILL
12000308,20OE*20OE- -2/2 Z TWILL
12000308,20OE*20OE- -2/2 Z TWILL
12000308,20OE*20OE- -2/2 Z TWILL
12000308,20OE*20OE- -2/2 Z TWILL
12000308,20OE*20OE- -2/2 Z TWILL
12000308,20OE*20OE- -2/2 Z TWILL
12000309,20OE*20OE- -2/1 S TWILL
12000310,20OE*20OE- -DOBBY-384.332.001
12000312,20COM*16OE+16C Spx 70D-109*68-139-DOBBY-255
12000312,20COM*16OE+16C Spx 70D *68- -DOBBY
12000312,20COM*16OE+16C Spx 70D *68- -DOBBY
12000314,20COM*20C Spx 70D- *76 -DOBBY-08.08.081
12000315,20C MC*16K- *56- -2/2 BKT
12000315,20C MC*16K- *56- -2/2 BKT
12000315,20C MC*16K- *56- -2/2 BKT
12000316,20COM CL*20COM CL- *48-PLAIN
12000316,20COM CL*20COM CL- *48-PLAIN
12000318,20COM+2/40GRD*20Spx 40D- -2/2 Z TWILL
12000319,20COM*16OE+16C Spx 70D- *68-DOBBY
12000319,20COM*16OE+16C Spx 70D- *68-DOBBY
12000319,20COM*16OE+16C Spx 70D- *68-DOBBY
12000319,20COM*16OE+16C Spx 70D- *68-DOBBY
12000320,20COM*16OE+16C Spx 70D- *68-DOBBY
12000320,20COM*16OE+16C Spx 70D- *68-DOBBY
12000320,20COM*16OE+16C Spx 70D- *68-DOBBY
12000321,20OE*6OE- *32-DOBBY
12000323,20COM*20COM- *64- -2/2 Z TWILL
12000324,20COM*20COM *64 2/2 S TWILL
12000324,20COM*20COM *64 2/2 S TWILL
12000325,20K*20K- *64- -2/2 Z TWILL
12000327,20COM*20C MC- *56- -PLAIN
12000328,20COM*20C Spx 70D- -DOBBY-06.04.122
12000329,20COM*20C Spx 70D- *68-2/2 HBT
120162,20K*20K-66*56-137-PLAIN-134
120162,20K*20K-66*56-137-PLAIN-134
120162,20K*20K-66*56-137-PLAIN-134
120162,20K*20K-66*56-137-PLAIN-134
120352,20PC*20PC-60*50-148-PLAIN-140 $
120352,20C.PC*20C.PC-60*50-148-PLAIN-140 $
120B41,20COM.OG*30COM.OG
120C38,20PC*20PC-60*52-148-PLAIN-147 $
120C38,20PC*20PC-60*52-148-PLAIN-147 $
120C38,20PC*20PC-60*52-148-PLAIN-147 $
120C38,20C PC*20C PC- *52-PLAIN
120C47,20C*16OE
120C49,20COM*20COM-121*80-151-2/2 TWILL-251
120C52,20COM*20COM-81*76-148-PLAIN-204 $
120C52,20COM*20COM-81*76-148-PLAIN-204 $
120C52,20COM*20COM-81*76-148-PLAIN-204 $
1.20E+04,20COM*20COM-105*84-152-2/2 MATT-243 $
1.20E+04,20COM*20COM-105*84-152-2/2 MATT-243 $
1.20E+04,20COM*20COM-2/2 MATT
1.20E+04,20COM*20COM-105*84-152-2/2 MATT-243 $
1.20E+04,20COM*20COM-105*84-152-2/2 MATT-243 $
1.20E+04,20COM*20COM-105*84-152-2/2 MATT-243 $
1.20E+04,20COM*20COM -2/2 MATT
1.20E+04,20COM*20COM-105*84-152-2/2 MATT-243 $
1.20E+48,20COM*20COM
1.20E+48,20COM*20COM
1.20E+48,20COM*20COM
1.20E+48,20COM*20COM-82*72-153-PLAIN 185 $
1.20E+48,20COM*20COM-82*72-153-PLAIN 185 $
1.20E+48,20COM*20COM- *72-PLAIN
1.20E+48,20COM*20COM- *72-PLAIN
1.20E+48,20COM*20COM- *72-PLAIN
1.20E+48,20COM*20COM- *72-PLAIN
1.20E+76,20C+24CVC*12OE-106*66-149-2/2 MATT-266
1.20E+80,20COM*20COM
1.20E+99,20COM*20COM-95*70-150-PLAIN-222 $
1.20E+99,20COM*20COM-95*70-150-PLAIN-222 $
1.20E+99,20COM*20COM-95*70-150-PLAIN-222 $
1.20E+99,20COM*20COM-95*70-150-PLAIN-222 $
1.20E+99,20COM*20COM-95*70-150-PLAIN-222 $
1.20E+99,20COM*20COM-95*70-150-PLAIN-222 $
1.20E+99,20COM*20COM-95*70-150-PLAIN-222 $
1.20E+99,20COM+20MEL*20COM+20MEL-95*70-150-PLAIN-222 $
1.20E+99,20COM+20MEL*20COM+20MEL-95*70-150-PLAIN-222 $
120F87,20COM*12OE-106*64-148-2/2 TWILL-261
120F97,20MEL*20COM+20SPX-94*76-122-4/4 HBT-186
120G23,20COM+20MEL*20COM-103*88-150-2/2 TWILL-229.6
120G28,20C+2/72SPUN*20C-129*76-148-2/2 HBT-248
120G67,20MEL*20COM-116*56-115-DOBBY-201
120G69,20COM*20COM-80*78-149-PLAIN-195 $
120G69,20COM*20COM-80*78-149-PLAIN-195 $
120G69,20COM*20COM- *78-PLAIN
120G69,20COM*20COM- *78-PLAIN
120G69,20COM*20COM-80*78-149-PLAIN-195 $
120G75,"20COM*16OE-2/2,Z TWILL"
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G80,20C*16OE-96*62-147-2/2 TWILL-208
120G81,20COM*20COM-83*76-149-2/2 MATT-183
120G84,20COM*80D.PET-112*100-149-2/1 TWILL-161
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
120G92,20MC*20MC-74*56-142-PLAIN-152
